standard	time	wmstart	depth	wmdisp15	wmwg15	depth1	wg1	wg2	wg3	wg4	wg5	wg6	wg7	wg8	ruwg1	ruwg2	ruwg3	uswg1	uswg2	pres1	pres2	pres3	pres4	pres5	pres6	load1
3.6359	27.82	4.9897	-2.7113	-1.8423	0.90345	1.284	-0.55383	-0.54152	-0.53825	-0.9215899999999999	-0.92312	-0.9431	-0.95867	-0.96736	-1.0297	-0.96491	-1.0736	3.124	-2.2535	0.034643	0.036057	0.062972	0.080055	0.066888	0.056728	0.0009958
3.6357	27.84	4.9894	-2.7111	-1.7824	0.91617	1.288	-0.54159	-0.52815	-0.52504	-0.92176	-0.92376	-0.9431	-0.95931	-0.96752	-1.0294	-0.96426	-1.0741	3.1063	-2.2536	0.034804	0.035735	0.06265	0.079733	0.067049	0.056245	0.0006738
3.6355	27.86	4.9895	-2.7115	-1.7222	0.92776	1.2912	-0.5271	-0.51318	-0.50942	-0.9220799999999999	-0.9236	-0.9431	-0.95915	-0.96752	-1.029	-0.96491	-1.0744	3.0847	-2.2536	0.034804	0.036057	0.062972	0.079894	0.067371	0.055601	0.0006738
3.6355	27.88	4.9894	-2.7111	-1.6609	0.93871	1.2956	-0.5131	-0.49981000000000003	-0.49622	-0.9215899999999999	-0.92312	-0.94326	-0.95867	-0.9672	-1.0295	-0.96475	-1.0741	3.0648	-2.2531	0.034482	0.035735	0.06313300000000001	0.080055	0.06721	0.056245	0.0006738
3.6355	27.9	4.9895	-2.7115	-1.5983	0.9503	1.2993	-0.49748000000000003	-0.48483999999999994	-0.47996000000000005	-0.92127	-0.92296	-0.94326	-0.95899	-0.9672	-1.0295	-0.96442	-1.0737	3.0427	-2.2533	0.035126	0.036057	0.062811	0.080055	0.067371	0.055923	0.0006738
3.6355	27.92	4.9894	-2.7113	-1.5361	0.96157	1.3036	-0.48396000000000006	-0.47018999999999994	-0.46562	-0.92176	-0.92376	-0.94326	-0.95915	-0.9672	-1.0297	-0.96491	-1.0742	3.0224	-2.2533	0.034804	0.036218	0.06313300000000001	0.079894	0.06769299999999999	0.056567	0.0008348
3.6359	27.94	4.9894	-2.7116	-1.4719	0.9722	1.3084	-0.46705	-0.45392	-0.44936000000000004	-0.92111	-0.9234399999999999	-0.94342	-0.95867	-0.9672	-1.0297	-0.96426	-1.0742	2.9981	-2.2533	0.034964999999999996	0.036218	0.062972	0.080055	0.06721	0.056728	0.0006738
3.6357	27.96	4.9894	-2.7115	-1.406	0.9826600000000001	1.3134	-0.45176000000000005	-0.43814	-0.43245	-0.92127	-0.92376	-0.94342	-0.95883	-0.9672	-1.0292	-0.96491	-1.0744	2.9759	-2.252	0.034964999999999996	0.036057	0.062811	0.080216	0.067049	0.056728	0.00051279
3.6357	27.98	4.9895	-2.7116	-1.3405	0.99345	1.3184	-0.43533999999999995	-0.42203999999999997	-0.41667	-0.9215899999999999	-0.9232799999999999	-0.94326	-0.95899	-0.96752	-1.0294	-0.96475	-1.0739	2.953	-2.253	0.034482	0.036218	0.062811	0.079894	0.06753200000000001	0.056084	0.00051279
3.6359	28.0	4.9894	-2.7113	-1.2763	1.0038	1.3232	-0.42005	-0.40562	-0.40009	-0.92095	-0.9234399999999999	-0.94326	-0.95883	-0.9672	-1.0297	-0.96459	-1.0742	2.9285	-2.2541	0.034804	0.036057	0.06313300000000001	0.080055	0.06753200000000001	0.056245	0.00051279
3.6357	28.02	4.9894	-2.7118	-1.2111	1.0131	1.3279	-0.4025	-0.38839	-0.38237	-0.92127	-0.92296	-0.94326	-0.95915	-0.96736	-1.0295	-0.96475	-1.0744	2.9034	-2.2535	0.034804	0.036057	0.062972	0.080377	0.06753200000000001	0.056084	0.00035179
3.636	28.04	4.9892	-2.7116	-1.1459	1.021	1.3324	-0.38527	-0.37068	-0.36401999999999995	-0.92143	-0.9232799999999999	-0.94342	-0.95915	-0.96752	-1.0297	-0.96475	-1.0744	2.8778	-2.2533	0.034964999999999996	0.036218	0.062972	0.080055	0.067371	0.056889	0.0008348
3.6359	28.06	4.9895	-2.7115	-1.0802	1.0297	1.3372	-0.36805	-0.35329	-0.3463	-0.92063	-0.92248	-0.94358	-0.95883	-0.96704	-1.0298	-0.96394	-1.0741	2.8519	-2.2517	0.034964999999999996	0.036218	0.062972	0.080216	0.067371	0.056728	0.00035179
3.6355	28.08	4.9894	-2.7116	-1.0131	1.039	1.3414	-0.34986	-0.33605999999999997	-0.32763000000000003	-0.92111	-0.92248	-0.9431	-0.95899	-0.96736	-1.0295	-0.9650700000000001	-1.0741	2.8263	-2.2538	0.034964999999999996	0.036057	0.062972	0.080216	0.06721	0.054957000000000006	0.0006738
3.6355	28.1	4.9892	-2.7121	-0.9454899999999999	1.0475	1.3461	-0.33199	-0.31738	-0.30911	-0.92063	-0.92264	-0.9431	-0.95915	-0.9676799999999999	-1.0295	-0.96459	-1.0746	2.7984	-2.2533	0.034643	0.036057	0.06313300000000001	0.080216	0.06753200000000001	0.055601	0.0008348
3.6359	28.12	4.9894	-2.7113	-0.87755	1.0545	1.3519	-0.31379	-0.29935	-0.29027	-0.92063	-0.92232	-0.9431	-0.95899	-0.9672	-1.0297	-0.96459	-1.0741	2.7717	-2.2536	0.034643	0.036218	0.062972	0.080216	0.067371	0.056567	0.0006738
3.636	28.14	4.9895	-2.7113	-0.80688	1.0609	1.3583	-0.29367	-0.28019	-0.2703	-0.9204700000000001	-0.9218299999999999	-0.9429299999999999	-0.95915	-0.96752	-1.0294	-0.9650700000000001	-1.0739	2.744	-2.2533	0.034964999999999996	0.036057	0.062972	0.080377	0.067371	0.056406	0.00051279
3.6359	28.16	4.989	-2.7116	-0.73702	1.0665	1.3645	-0.27403	-0.26054	-0.25098000000000004	-0.92015	-0.9218299999999999	-0.9431	-0.95867	-0.9676799999999999	-1.0297	-0.96459	-1.0739	2.7164	-2.2512	0.034964999999999996	0.036057	0.062972	0.080216	0.068176	0.056406	0.00035179
3.6355	28.18	4.9895	-2.7115	-0.66973	1.0723	1.3701	-0.25455	-0.24201999999999999	-0.23069	-0.92015	-0.92199	-0.94342	-0.95899	-0.96736	-1.0295	-0.96475	-1.0742	2.6876	-2.2514	0.034964999999999996	0.036218	0.062972	0.080377	0.067371	0.056889	0.00051279
3.6357	28.2	4.9895	-2.7118	-0.60083	1.0775	1.3751	-0.23490999999999998	-0.2227	-0.21024	-0.92015	-0.92199	-0.9429299999999999	-0.95883	-0.9678399999999999	-1.0294	-0.96491	-1.0739	2.661	-2.2525	0.034804	0.035896	0.062811	0.080538	0.067371	0.057211	0.0008348
3.6357	28.22	4.9892	-2.7113	-0.53289	1.0826	1.3801	-0.21236999999999998	-0.2029	-0.19027	-0.9203100000000001	-0.9216700000000001	-0.9431	-0.95899	-0.96752	-1.0295	-0.96459	-1.0741	2.6293	-2.2506	0.034482	0.036379	0.062972	0.080216	0.066727	0.056406	0.00035179
3.6355	28.24	4.989	-2.7115	-0.46287	1.0876	1.3846	-0.19321	-0.18148	-0.16998	-0.9198200000000001	-0.92119	-0.94342	-0.95915	-0.9676799999999999	-1.0297	-0.96475	-1.0744	2.6015	-2.2512	0.034643	0.036379	0.06313300000000001	0.079894	0.06721	0.056567	0.00051279
3.636	28.26	4.9895	-2.7116	-0.39365	1.0923	1.3894	-0.17340999999999998	-0.16232	-0.14905	-0.91966	-0.9208700000000001	-0.9431	-0.95835	-0.96801	-1.0289	-0.96475	-1.0742	2.5718	-2.2511	0.035126	0.036379	0.062811	0.080055	0.067371	0.056406	0.00051279
3.6355	28.28	4.9894	-2.7118	-0.32378	1.0954	1.3942	-0.15184	-0.14123	-0.12683	-0.9193399999999999	-0.9208700000000001	-0.9427700000000001	-0.95899	-0.9676799999999999	-1.0297	-0.9650700000000001	-1.0747	2.543	-2.253	0.034482	0.036057	0.06313300000000001	0.079572	0.066888	0.055278999999999995	0.00035179
3.6357	28.3	4.9892	-2.7115	-0.25376	1.0968	1.4013	-0.13122999999999999	-0.11932999999999999	-0.10493	-0.91966	-0.92119	-0.9431	-0.95899	-0.9681700000000001	-1.0295	-0.96491	-1.0746	2.5138	-2.2511	0.034643	0.036379	0.06265	0.079894	0.066888	0.055278999999999995	0.00051279
3.6362	28.32	4.9892	-2.7116	-0.18195999999999998	1.0984	1.4078	-0.11159000000000001	-0.10097	-0.084478	-0.9187	-0.92038	-0.94326	-0.95883	-0.9676799999999999	-1.0298	-0.96459	-1.0742	2.4833	-2.2507	0.034804	0.036057	0.06313300000000001	0.080216	0.067371	0.055601	0.0006738
3.6354	28.34	4.9892	-2.7116	-0.11048	1.1	1.4147	-0.091793	-0.078591	-0.064833	-0.91886	-0.92022	-0.94326	-0.9585100000000001	-0.96752	-1.03	-0.96459	-1.0742	2.4544	-2.2509	0.034804	0.036057	0.063294	0.080216	0.06721	0.05511799999999999	0.00035179
3.6359	28.36	4.9892	-2.7116	-0.041423	1.1016	1.4203	-0.073279	-0.057176	-0.043095	-0.91805	-0.91958	-0.9427700000000001	-0.95899	-0.9678399999999999	-1.0294	-0.96459	-1.0742	2.4245	-2.2507	0.034482	0.036218	0.062811	0.079894	0.06769299999999999	0.055762	0.0008348
3.6354	28.38	4.9894	-2.7115	0.028442000000000002	1.1031	1.4252	-0.049775	-0.037049	-0.024255000000000002	-0.91837	-0.91958	-0.94326	-0.95883	-0.9678399999999999	-1.0294	-0.96491	-1.0734	2.3966	-2.2507	0.035126	0.036379	0.06313300000000001	0.080055	0.067371	0.056084	0.00035179
3.6355	28.4	4.9894	-2.7115	0.097663	1.1034	1.4293	-0.029813	-0.017566	-0.0033215000000000002	-0.91805	-0.9191	-0.94342	-0.95883	-0.96736	-1.0298	-0.96442	-1.0742	2.3689	-2.2506	0.034804	0.035735	0.063294	0.080377	0.067049	0.056567	0.00035179
3.6354	28.42	4.989	-2.7118	0.16817000000000001	1.1042	1.4327	-0.009045200000000002	0.0012732999999999998	0.018256	-0.9175700000000001	-0.9187700000000001	-0.9429299999999999	-0.95883	-0.9678399999999999	-1.0294	-0.96459	-1.0739	2.3394	-2.2511	0.034482	0.036057	0.06265	0.080216	0.067371	0.056567	0.0008348
3.6359	28.44	4.9894	-2.7113	0.2382	1.1049	1.4358	0.0065705	0.020434	0.037257	-0.9177299999999999	-0.91845	-0.9429299999999999	-0.95915	-0.96801	-1.0292	-0.96539	-1.0741	2.3106	-2.2504	0.034804	0.036218	0.062811	0.079733	0.067371	0.056728	0.0008348
3.6357	28.46	4.9897	-2.7119	0.30806	1.1045	1.44	0.029752999999999998	0.042011	0.058995000000000006	-0.91709	-0.9179700000000001	-0.9429299999999999	-0.95899	-0.9678399999999999	-1.0295	-0.96426	-1.0736	2.2836	-2.2465	0.034804	0.036218	0.062811	0.079894	0.06721	0.056728	0.00019079
3.6359	28.48	4.9892	-2.7116	0.37825	1.1028	1.4446	0.047622000000000005	0.058435	0.076708	-0.9169200000000001	-0.91765	-0.9431	-0.95899	-0.9678399999999999	-1.0295	-0.96459	-1.0741	2.257	-2.2454	0.034964999999999996	0.036218	0.06265	0.079733	0.06721	0.056245	0.0008348
3.6355	28.5	4.9887	-2.7119	0.45005	1.1011	1.4498	0.069195	0.07695199999999999	0.09715800000000001	-0.91676	-0.91781	-0.9431	-0.95899	-0.96801	-1.0292	-0.96475	-1.0742	2.2317	-2.2462	0.034964999999999996	0.035896	0.062811	0.080055	0.06721	0.056567	0.0006738
3.6355	28.52	4.9895	-2.7118	0.52056	1.0981	1.4551	0.087064	0.097401	0.11470999999999999	-0.91612	-0.917	-0.9427700000000001	-0.95915	-0.9676799999999999	-1.0295	-0.96475	-1.0742	2.204	-2.2457	0.034482	0.036218	0.062811	0.079894	0.066888	0.056889	0.0009958
3.6357	28.54	4.9897	-2.7116	0.58946	1.0947	1.4593	0.10236	0.11254000000000002	0.1321	-0.9153100000000001	-0.9163600000000001	-0.9427700000000001	-0.95899	-0.96801	-1.029	-0.96475	-1.0741	2.1791	-2.2482	0.034482	0.036218	0.06313300000000001	0.079411	0.067371	0.056406	0.0006738
3.6359	28.56	4.9892	-2.7115	0.65804	1.0907	1.4611	0.11942	0.12993	0.14997	-0.91596	-0.9165200000000001	-0.9427700000000001	-0.95931	-0.9681700000000001	-1.0294	-0.96491	-1.0744	2.1544	-2.2531	0.034482	0.035896	0.06313300000000001	0.080377	0.067371	0.056245	0.00051279
3.6354	28.58	4.9892	-2.7118	0.72565	1.0868	1.4609	0.13681	0.14587	0.16688	-0.9148299999999999	-0.9157200000000001	-0.9431	-0.95931	-0.9678399999999999	-1.0292	-0.96459	-1.0742	2.1325	-2.2506	0.034482	0.036701	0.06313300000000001	0.079894	0.067049	0.056889	0.0006738
3.6359	28.6	4.9895	-2.7115	0.7935800000000001	1.0822	1.4578	0.15065	0.15955	0.18363	-0.91419	-0.9152299999999999	-0.9429299999999999	-0.95867	-0.96801	-1.029	-0.96459	-1.0739	2.1087	-2.2512	0.034482	0.036218	0.062972	0.080377	0.06753200000000001	0.05705	0.00035179
3.6357	28.62	4.9895	-2.7115	0.8629600000000001	1.0786	1.4532	0.16402	0.1771	0.19732	-0.9140299999999999	-0.91491	-0.9431	-0.95915	-0.96801	-1.029	-0.96491	-1.0739	2.0884	-2.2507	0.034964999999999996	0.036057	0.062811	0.080216	0.06721	0.055923	0.0008348
3.6357	28.64	4.9894	-2.7115	0.93186	1.0739	1.4511	0.18012	0.19030999999999998	0.21245	-0.91322	-0.9141100000000001	-0.94358	-0.95899	-0.96704	-1.0297	-0.96459	-1.0741	2.0675	-2.2509	0.034643	0.036218	0.06313300000000001	0.080216	0.06753200000000001	0.055923	0.00051279
3.6357	28.66	4.9894	-2.7118	0.9989899999999999	1.0681	1.448	0.19589	0.20045	0.22566	-0.9129	-0.91346	-0.94326	-0.95915	-0.96736	-1.0292	-0.96442	-1.0739	2.0478	-2.2511	0.034643	0.036379	0.06313300000000001	0.080055	0.067854	0.054957000000000006	0.00035179
3.6355	28.68	4.9894	-2.7118	1.0676	1.0606	1.4498	0.20731999999999998	0.2143	0.23918000000000003	-0.91258	-0.91314	-0.9427700000000001	-0.95915	-0.9681700000000001	-1.0294	-0.96475	-1.0739	2.0307	-2.2511	0.034804	0.036057	0.063455	0.080377	0.067049	0.05511799999999999	0.00035179
3.6357	28.7	4.9892	-2.7115	1.136	1.0514	1.4549	0.22052	0.2275	0.25094	-0.9119299999999999	-0.9123399999999999	-0.94326	-0.95883	-0.9676799999999999	-1.0297	-0.96442	-1.0737	2.014	-2.2507	0.034964999999999996	0.036218	0.062811	0.080055	0.06753200000000001	0.055923	0.00051279
3.6354	28.72	4.989	-2.7116	1.2007	1.0413	1.4606	0.23067	0.23845	0.26189	-0.9112899999999999	-0.91201	-0.94326	-0.95931	-0.9681700000000001	-1.0292	-0.96491	-1.0739	1.9992	-2.2511	0.034643	0.036057	0.062811	0.080216	0.066888	0.056084	0.0006738
3.6355	28.74	4.9895	-2.7118	1.2661	1.0314	1.4652	0.24145	0.24875999999999998	0.27316	-0.91048	-0.9112100000000001	-0.9427700000000001	-0.95899	-0.9681700000000001	-1.0295	-0.9652299999999999	-1.0742	1.9834	-2.2507	0.034643	0.036218	0.063455	0.079894	0.066888	0.056406	0.00019079
3.6355	28.76	4.9897	-2.7118	1.3305	1.0227	1.4607	0.25159000000000004	0.25665	0.28281999999999996	-0.9096799999999999	-0.9099200000000001	-0.9429299999999999	-0.95931	-0.96801	-1.0294	-0.96459	-1.0744	1.9718	-2.2509	0.034804	0.036218	0.06313300000000001	0.079894	0.066727	0.056889	0.00051279
3.6357	28.78	4.9895	-2.7116	1.3944	1.0147	1.4522	0.25916	0.26277	0.29103	-0.9093600000000001	-0.9096	-0.9431	-0.95915	-0.9681700000000001	-1.0298	-0.9650700000000001	-1.0744	1.9594	-2.2512	0.034482	0.036218	0.06313300000000001	0.080055	0.067049	0.056728	0.0006738
3.6355	28.8	4.9895	-2.7116	1.4604	1.0076	1.4535	0.26946	0.26937	0.29844	-0.90807	-0.9083100000000001	-0.9426100000000001	-0.95899	-0.9681700000000001	-1.0292	-0.96459	-1.0742	1.9491	-2.2509	0.035126	0.036218	0.06313300000000001	0.080377	0.067049	0.055762	0.00051279
3.6359	28.82	4.9892	-2.7115	1.5248	0.9994	1.4557	0.2722	0.27404	0.30408	-0.90775	-0.90751	-0.9429299999999999	-0.95899	-0.9678399999999999	-1.0297	-0.96442	-1.0742	1.9407	-2.2509	0.034643	0.036057	0.06313300000000001	0.080377	0.06721	0.056567	0.00035179
3.6357	28.84	4.9895	-2.7115	1.5882	0.98974	1.4588	0.27703	0.28176999999999996	0.30906999999999996	-0.9067799999999999	-0.90654	-0.94245	-0.95867	-0.9678399999999999	-1.0297	-0.96491	-1.0742	1.9322	-2.2512	0.035126	0.035735	0.06313300000000001	0.080377	0.067371	0.056084	0.00051279
3.6357	28.86	4.9895	-2.7113	1.6526	0.97831	1.458	0.28202	0.28644000000000003	0.31325	-0.90565	-0.9055799999999999	-0.94326	-0.95931	-0.9678399999999999	-1.0292	-0.9652299999999999	-1.0741	1.9256	-2.2509	0.034804	0.036701	0.06313300000000001	0.080216	0.067854	0.055762	0.0006738
3.6359	28.88	4.9894	-2.7115	1.7155	0.9652700000000001	1.4627	0.28476	0.2903	0.31631	-0.90501	-0.9047700000000001	-0.9427700000000001	-0.95915	-0.96801	-1.0295	-0.96442	-1.0741	1.9206	-2.2511	0.035126	0.036218	0.062972	0.080216	0.06753200000000001	0.055278999999999995	0.0006738
3.6355	28.9	4.9895	-2.7119	1.7757	0.9525600000000001	1.4656	0.28669	0.29175	0.31937	-0.9042	-0.90348	-0.9431	-0.95947	-0.9678399999999999	-1.0298	-0.9650700000000001	-1.0744	1.9162	-2.2511	0.034643	0.035896	0.062488999999999996	0.079733	0.066888	0.055439999999999996	0.0006738
3.6359	28.92	4.989	-2.7115	1.8364	0.94048	1.463	0.28894000000000003	0.29111	0.32082	-0.9029200000000001	-0.90204	-0.9429299999999999	-0.95899	-0.96801	-1.0292	-0.96459	-1.0742	1.9135	-2.2512	0.034643	0.036057	0.062972	0.080055	0.067371	0.056245	0.0009958
3.6359	28.94	4.9892	-2.7116	1.8953	0.92889	1.4664	0.28943	0.29223000000000005	0.32211	-0.90179	-0.9013899999999999	-0.9429299999999999	-0.95899	-0.9676799999999999	-1.0295	-0.96442	-1.0746	1.9117	-2.2512	0.034321	0.036057	0.062811	0.079733	0.067049	0.055762	0.00035179
3.6354	28.96	4.9894	-2.7115	1.9551	0.91553	1.4654	0.28846	0.29304	0.32163	-0.9008200000000001	-0.89994	-0.9429299999999999	-0.95899	-0.9678399999999999	-1.0294	-0.96475	-1.0742	1.9122	-2.2506	0.034964999999999996	0.036701	0.06313300000000001	0.079894	0.06721	0.056889	0.0008348
3.6359	28.98	4.989	-2.7116	2.0137	0.90265	1.4657	0.29023000000000004	0.29384	0.32082	-0.8993700000000001	-0.89833	-0.9431	-0.95899	-0.9678399999999999	-1.0292	-0.96442	-1.0739	1.913	-2.2509	0.034804	0.035896	0.06313300000000001	0.080055	0.06721	0.05705	0.0008348
3.6359	29.0	4.9895	-2.7118	2.0723	0.89074	1.4694	0.28685	0.29143	0.31873	-0.89825	-0.8967200000000001	-0.94326	-0.95883	-0.9676799999999999	-1.0294	-0.96475	-1.0741	1.9151	-2.2509	0.034804	0.036057	0.062972	0.079894	0.06769299999999999	0.056728	0.00051279
3.6355	29.02	4.9894	-2.7115	2.1296	0.87818	1.4789	0.28057	0.28756	0.31647	-0.8964799999999999	-0.89479	-0.9427700000000001	-0.95899	-0.96801	-1.0297	-0.96459	-1.0737	1.9179	-2.2507	0.034804	0.036057	0.063455	0.080216	0.067371	0.056728	0.0008348
3.6357	29.04	4.9892	-2.7113	2.1877	0.86466	1.4912	0.278	0.28321999999999997	0.31277	-0.89535	-0.8938299999999999	-0.9431	-0.95915	-0.9678399999999999	-1.0292	-0.9652299999999999	-1.0739	1.9254	-2.2507	0.035287	0.036218	0.062972	0.080538	0.067371	0.056567	0.00051279
3.636	29.06	4.9895	-2.7116	2.245	0.85129	1.5034	0.27735	0.27774	0.30794	-0.8940600000000001	-0.8920600000000001	-0.9429299999999999	-0.95915	-0.9681700000000001	-1.0294	-0.9652299999999999	-1.0744	1.9312	-2.2509	0.034804	0.035896	0.06313300000000001	0.080055	0.06753200000000001	0.055278999999999995	0.00035179
3.6355	29.08	4.9894	-2.7121	2.2989	0.8368	1.5082	0.26946	0.27291	0.30246999999999996	-0.89245	-0.89061	-0.94342	-0.95931	-0.9678399999999999	-1.0298	-0.9650700000000001	-1.0746	1.936	-2.2511	0.034482	0.035735	0.062488999999999996	0.080055	0.067049	0.05511799999999999	0.0006738
3.6355	29.1	4.9892	-2.7118	2.3525	0.82119	1.5023	0.26286	0.26824000000000003	0.2957	-0.8906799999999999	-0.8881899999999999	-0.9426100000000001	-0.9596299999999999	-0.96801	-1.0294	-0.96491	-1.0746	1.9452	-2.2511	0.034482	0.036218	0.062972	0.079733	0.06721	0.055439999999999996	0.00051279
3.6355	29.12	4.9892	-2.7115	2.4052	0.80525	1.4995	0.25884	0.26389	0.28926	-0.88955	-0.88707	-0.94326	-0.95931	-0.9678399999999999	-1.0295	-0.96491	-1.0737	1.9538	-2.2509	0.034321	0.036539999999999996	0.062972	0.079894	0.067049	0.055762	0.00051279
3.6359	29.14	4.989	-2.7116	2.4577	0.7893100000000001	1.4968	0.25111	0.25584	0.2825	-0.8871399999999999	-0.88449	-0.9431	-0.95915	-0.96752	-1.0297	-0.9652299999999999	-1.0739	1.9642	-2.2512	0.034804	0.036218	0.063294	0.079733	0.067371	0.056889	0.00051279
3.6359	29.16	4.9894	-2.7118	2.509	0.77547	1.4928	0.24176999999999998	0.24683000000000002	0.27493	-0.8853700000000001	-0.8824	-0.9431	-0.95931	-0.96801	-1.029	-0.96491	-1.0739	1.9757	-2.2511	0.034804	0.036057	0.062972	0.080216	0.067049	0.056245	0.0006738
3.6355	29.18	4.9895	-2.7116	2.5607	0.76162	1.4867	0.23308	0.23636	0.26655999999999996	-0.88295	-0.8799799999999999	-0.9431	-0.95899	-0.9681700000000001	-1.0295	-0.9652299999999999	-1.0741	1.9877	-2.2512	0.034804	0.035896	0.062488999999999996	0.080055	0.06721	0.056406	0.00051279
3.6357	29.2	4.9889	-2.7118	2.6108	0.74826	1.4873	0.22374000000000002	0.22718000000000002	0.25656999999999996	-0.8815	-0.87789	-0.9426100000000001	-0.95899	-0.96801	-1.0294	-0.96426	-1.0734	2.0003	-2.2509	0.034804	0.036218	0.062811	0.079894	0.066566	0.056567	0.00035179
3.6355	29.22	4.9894	-2.7115	2.6611	0.73377	1.4905	0.21311999999999998	0.21816	0.24627	-0.87925	-0.8758	-0.9427700000000001	-0.95883	-0.96801	-1.0294	-0.9650700000000001	-1.0734	2.0145	-2.2506	0.035126	0.036379	0.063294	0.080538	0.067371	0.055601	0.00051279
3.6357	29.24	4.9894	-2.7116	2.7114	0.71816	1.4939	0.20426	0.20915	0.23531999999999997	-0.8769899999999999	-0.8732200000000001	-0.9431	-0.95899	-0.9683299999999999	-1.03	-0.96475	-1.0736	2.0275	-2.2512	0.034964999999999996	0.036057	0.062811	0.079572	0.067049	0.055923	0.0008348
3.6357	29.26	4.9894	-2.7115	2.7579	0.70238	1.4968	0.1938	0.19997	0.22694	-0.8745799999999999	-0.87	-0.9431	-0.95883	-0.9678399999999999	-1.0297	-0.96475	-1.0742	2.0417	-2.2509	0.034804	0.035896	0.062972	0.080055	0.067049	0.056567	0.0011568
3.6359	29.28	4.9894	-2.7113	2.8038	0.68612	1.4915	0.18253	0.18918	0.21422	-0.872	-0.8674299999999999	-0.94326	-0.95883	-0.9683299999999999	-1.0294	-0.96491	-1.0739	2.0589	-2.2509	0.035126	0.036218	0.062811	0.079572	0.06753200000000001	0.056084	0.00035179
3.6355	29.3	4.9894	-2.7115	2.8489	0.66906	1.4881	0.17029	0.17645999999999998	0.20295	-0.8689399999999999	-0.8638899999999999	-0.94326	-0.95883	-0.96801	-1.0295	-0.96475	-1.0737	2.0758	-2.2507	0.034964999999999996	0.035896	0.062972	0.079572	0.067049	0.055762	0.00035179
3.6359	29.32	4.9895	-2.7118	2.8936	0.65328	1.4826	0.15919	0.16422	0.18991	-0.86669	-0.86115	-0.9429299999999999	-0.95931	-0.9681700000000001	-1.0294	-0.96475	-1.0742	2.0937	-2.2511	0.034482	0.036379	0.062811	0.080055	0.06721	0.057372	0.0006738
3.6355	29.34	4.9894	-2.7115	2.9385	0.63895	1.478	0.14743	0.15020999999999998	0.17848	-0.8636299999999999	-0.85777	-0.9427700000000001	-0.95931	-0.9678399999999999	-1.0294	-0.96491	-1.0737	2.1132	-2.2509	0.034321	0.036057	0.062811	0.080055	0.066888	0.056406	0.0006738
3.6354	29.36	4.9894	-2.7116	2.9822	0.62527	1.4765	0.13439	0.13637	0.1635	-0.8605700000000001	-0.85439	-0.9431	-0.95899	-0.9681700000000001	-1.0295	-0.96475	-1.0741	2.1296	-2.2509	0.034643	0.036379	0.062811	0.080216	0.067371	0.055601	0.00051279
3.6355	29.38	4.9892	-2.7119	3.0239	0.61126	1.477	0.12070999999999998	0.12252	0.15045999999999998	-0.85703	-0.85069	-0.9429299999999999	-0.95899	-0.9681700000000001	-1.0295	-0.96475	-1.0739	2.1497	-2.2511	0.034804	0.036057	0.06313300000000001	0.080216	0.067371	0.055762	0.0008348
3.6354	29.4	4.9892	-2.7119	3.0664	0.5966100000000001	1.4754	0.10864000000000001	0.11044000000000001	0.13645	-0.85413	-0.84715	-0.9426100000000001	-0.95899	-0.96849	-1.029	-0.96491	-1.0744	2.1704	-2.2512	0.034643	0.036218	0.062811	0.079894	0.067049	0.056406	0.00035179
3.6355	29.42	4.9894	-2.7118	3.1092	0.5808300000000001	1.4714	0.094953	0.095308	0.12082999999999999	-0.8501	-0.8428	-0.9426100000000001	-0.95899	-0.96849	-1.0295	-0.96491	-1.0742	2.1902	-2.2511	0.034964999999999996	0.035896	0.06265	0.080216	0.067371	0.056084	0.0008348
3.6359	29.44	4.9894	-2.7116	3.1488	0.56538	1.4683	0.077888	0.079689	0.10634	-0.8464	-0.83862	-0.9426100000000001	-0.95915	-0.9676799999999999	-1.0297	-0.96426	-1.0741	2.2085	-2.2509	0.034482	0.036057	0.063294	0.080216	0.06721	0.056567	0.00051279
3.6359	29.46	4.9895	-2.7116	3.1869	0.54992	1.4656	0.06404299999999999	0.067291	0.090073	-0.8423700000000001	-0.83395	-0.9426100000000001	-0.95899	-0.9683299999999999	-1.0295	-0.96491	-1.0746	2.229	-2.2509	0.034964999999999996	0.036701	0.06265	0.080055	0.06753200000000001	0.056728	0.0008348
3.6359	29.48	4.9895	-2.7118	3.2246	0.53463	1.4644	0.048427	0.050867	0.07381	-0.83867	-0.8297700000000001	-0.94245	-0.95867	-0.9683299999999999	-1.0294	-0.9650700000000001	-1.0737	2.2501	-2.2509	0.034321	0.036057	0.06313300000000001	0.080216	0.06721	0.056084	0.00051279
3.6355	29.5	4.989	-2.7115	3.262	0.5201399999999999	1.4631	0.033455	0.036697	0.058512	-0.834	-0.82429	-0.9426100000000001	-0.95883	-0.96849	-1.0295	-0.96459	-1.0741	2.2721	-2.2507	0.034643	0.036057	0.062972	0.080055	0.067371	0.056406	0.00051279
3.6357	29.52	4.9892	-2.7116	3.2977	0.5053300000000001	1.4567	0.018645	0.019468	0.043537	-0.82885	-0.81898	-0.9426100000000001	-0.95883	-0.9683299999999999	-1.0294	-0.96491	-1.0739	2.2932	-2.2509	0.034804	0.035896	0.062972	0.079733	0.067371	0.05705	0.0006738
