time	wmstart	wmdisp15
53.9200	4.9895	4.3454
53.9400	4.9892	4.3457
53.9600	4.9892	4.3459
53.9800	4.9892	4.3456
54.0000	4.9890	4.3451
54.0200	4.9892	4.3451
54.0400	4.9895	4.3449
54.0600	4.9889	4.3453
54.0800	4.9895	4.3453
54.1000	4.9890	4.3457
54.1200	4.9892	4.3457
54.1400	4.9895	4.3456
54.1600	4.9894	4.3451
54.1800	4.9895	4.3459
54.2000	4.9895	4.3464
54.2200	4.9890	4.3453
54.2400	4.9892	4.3456
54.2600	4.9894	4.3461
54.2800	4.9894	4.3454
54.3000	4.9892	4.3459
54.3200	4.9894	4.3469
54.3400	4.9892	4.3462
54.3600	4.9894	4.3459
54.3800	4.9892	4.3454
54.4000	4.9895	4.3459
54.4200	4.9894	4.3467
54.4400	4.9892	4.3459
54.4600	4.9890	4.3462
54.4800	4.9894	4.3454
54.5000	4.9895	4.3454
54.5200	4.9894	4.3457
54.5400	4.9889	4.3462
54.5600	4.9894	4.3459
54.5800	4.9892	4.3459
54.6000	4.9892	4.3459
54.6200	4.9894	4.3462
54.6400	4.9894	4.3457
54.6600	4.9892	4.3453
54.6800	4.9890	4.3461
54.7000	4.9895	4.3462
54.7200	4.9890	4.3465
54.7400	4.9895	4.3464
54.7600	4.9892	4.3461
54.7800	4.9894	4.3454
54.8000	4.9894	4.3462
54.8200	4.9892	4.3461
54.8400	4.9897	4.3456
54.8600	4.9892	4.3459
54.8800	4.9894	4.3465
54.9000	4.9890	4.3465
54.9200	4.9892	4.3461
54.9400	4.9892	4.3467
54.9600	4.9892	4.3462
54.9800	4.9894	4.3464
55.0000	4.9892	4.3461
55.0200	4.9890	4.3457
55.0400	4.9894	4.3454
55.0600	4.9892	4.3457
55.0800	4.9897	4.3465
55.1000	4.9892	4.3464
55.1200	4.9892	4.3467
55.1400	4.9894	4.3462
55.1600	4.9892	4.3459
55.1800	4.9890	4.3461
55.2000	4.9895	4.3457
55.2200	4.9892	4.3461
55.2400	4.9889	4.3465
55.2600	4.9892	4.3464
55.2800	4.9892	4.3451
55.3000	4.9890	4.3464
55.3200	4.9890	4.3462
55.3400	4.9895	4.3459
55.3600	4.9892	4.3461
55.3800	4.9890	4.3459
55.4000	4.9890	4.3457
55.4200	4.9894	4.3461
55.4400	4.9892	4.3459
55.4600	4.9892	4.3459
55.4800	4.9894	4.3457
55.5000	4.9895	4.3467
55.5200	4.9895	4.3459
55.5400	4.9890	4.3462
55.5600	4.9892	4.3459
55.5800	4.9890	4.3456
55.6000	4.9894	4.3454
55.6200	4.9892	4.3456
55.6400	4.9892	4.3461
55.6600	4.9892	4.3459
55.6800	4.9890	4.3459
55.7000	4.9890	4.3467
55.7200	4.9894	4.3459
55.7400	4.9894	4.3461
55.7600	4.9892	4.3461
55.7800	4.9890	4.3461
55.8000	4.9892	4.3457
55.8200	4.9895	4.3459
55.8400	4.9890	4.3457
55.8600	4.9895	4.3445
55.8800	4.9890	4.3451
55.9000	4.9890	4.3456
55.9200	4.9894	4.3461
55.9400	4.9894	4.3461
55.9600	4.9892	4.3461
55.9800	4.9892	4.3462
56.0000	4.9895	4.3461
56.0200	4.9892	4.3457
56.0400	4.9892	4.3453
56.0600	4.9892	4.3453
56.0800	4.9894	4.3449
56.1000	4.9895	4.3459
56.1200	4.9897	4.3459
56.1400	4.9894	4.3464
56.1600	4.9895	4.3461
56.1800	4.9899	4.3459
56.2000	4.9894	4.3457
56.2200	4.9894	4.3456
56.2400	4.9894	4.3451
56.2600	4.9897	4.3456
56.2800	4.9895	4.3459
56.3000	4.9895	4.3462
56.3200	4.9894	4.3459
56.3400	4.9892	4.3462
56.3600	4.9892	4.3456
56.3800	4.9894	4.3457
56.4000	4.9894	4.3462
56.4200	4.9897	4.3461
56.4400	4.9892	4.3457
56.4600	4.9894	4.3461
56.4800	4.9894	4.3456
56.5000	4.9894	4.3451
56.5200	4.9895	4.3456
56.5400	4.9892	4.3453
56.5600	4.9892	4.3454
56.5800	4.9894	4.3456
56.6000	4.9895	4.3462
56.6200	4.9897	4.3456
56.6400	4.9894	4.3451
56.6600	4.9895	4.3459
56.6800	4.9895	4.3456
56.7000	4.9892	4.3461
56.7200	4.9890	4.3461
56.7400	4.9895	4.3456
56.7600	4.9894	4.3459
56.7800	4.9895	4.3459
56.8000	4.9894	4.3464
56.8200	4.9895	4.3464
56.8400	4.9895	4.3456
56.8600	4.9895	4.3456
56.8800	4.9894	4.3464
56.9000	4.9890	4.3454
56.9200	4.9892	4.3448
56.9400	4.9899	4.3454
56.9600	4.9894	4.3467
56.9800	4.9897	4.3462
57.0000	4.9895	4.3459
57.0200	4.9899	4.3459
57.0400	4.9899	4.3461
57.0600	4.9894	4.3457
57.0800	4.9894	4.3461
57.1000	4.9895	4.3461
57.1200	4.9894	4.3461
57.1400	4.9897	4.3459
57.1600	4.9897	4.3459
57.1800	4.9894	4.3457
57.2000	4.9895	4.3456
57.2200	4.9890	4.3456
57.2400	4.9892	4.3453
57.2600	4.9894	4.3454
57.2800	4.9895	4.3467
57.3000	4.9892	4.3464
57.3200	4.9892	4.3465
57.3400	4.9897	4.3464
57.3600	4.9892	4.3453
57.3800	4.9892	4.3462
57.4000	4.9897	4.3464
57.4200	4.9897	4.3459
57.4400	4.9892	4.3453
57.4600	4.9892	4.3454
57.4800	4.9892	4.3457
57.5000	4.9899	4.3451
57.5200	4.9895	4.3461
57.5400	4.9892	4.3461
57.5600	4.9897	4.3456
57.5800	4.9894	4.3459
57.6000	4.9894	4.3457
57.6200	4.9894	4.3454
57.6400	4.9897	4.3459
57.6600	4.9894	4.3451
57.6800	4.9897	4.3457
57.7000	4.9895	4.3461
57.7200	4.9894	4.3459
57.7400	4.9892	4.3453
57.7600	4.9892	4.3453
57.7800	4.9892	4.3457
57.8000	4.9895	4.3457
57.8200	4.9892	4.3454
57.8400	4.9894	4.3469
57.8600	4.9897	4.3464
57.8800	4.9897	4.3464
57.9000	4.9897	4.3456
57.9200	4.9894	4.3451
57.9400	4.9895	4.3462
57.9600	4.9895	4.3462
57.9800	4.9895	4.3457
58.0000	4.9895	4.3457
58.0200	4.9894	4.3461
58.0400	4.9895	4.3465
58.0600	4.9895	4.3453
58.0800	4.9892	4.3462
58.1000	4.9894	4.3459
58.1200	4.9892	4.3461
58.1400	4.9897	4.3457
58.1600	4.9890	4.3454
58.1800	4.9894	4.3462
58.2000	4.9892	4.3462
58.2200	4.9895	4.3462
58.2400	4.9892	4.3453
58.2600	4.9897	4.3462
58.2800	4.9892	4.3465
58.3000	4.9895	4.3453
58.3200	4.9894	4.3456
58.3400	4.9892	4.3456
58.3600	4.9895	4.3459
58.3800	4.9897	4.3456
58.4000	4.9894	4.3461
58.4200	4.9897	4.3456
58.4400	4.9894	4.3453
58.4600	4.9894	4.3449
58.4800	4.9894	4.3462
58.5000	4.9895	4.3457
58.5200	4.9895	4.3456
58.5400	4.9894	4.3454
58.5600	4.9892	4.3464
58.5800	4.9894	4.3457
58.6000	4.9894	4.3457
58.6200	4.9895	4.3457
58.6400	4.9894	4.3465
58.6600	4.9897	4.3461
58.6800	4.9895	4.3453
58.7000	4.9897	4.3459
58.7200	4.9894	4.3457
58.7400	4.9895	4.3448
58.7600	4.9894	4.3461
58.7800	4.9897	4.3459
58.8000	4.9897	4.3449
58.8200	4.9890	4.3451
58.8400	4.9895	4.3461
58.8600	4.9897	4.3462
58.8800	4.9897	4.3459
58.9000	4.9895	4.3464
58.9200	4.9897	4.3461
58.9400	4.9894	4.3465
58.9600	4.9894	4.3467
58.9800	4.9895	4.3459
59.0000	4.9894	4.3469
59.0200	4.9895	4.3462
59.0400	4.9894	4.3449
59.0600	4.9892	4.3454
59.0800	4.9897	4.3461
59.1000	4.9892	4.3461
59.1200	4.9894	4.3459
59.1400	4.9897	4.3464
59.1600	4.9894	4.3454
59.1800	4.9897	4.3461
59.2000	4.9894	4.3456
59.2200	4.9895	4.3456
59.2400	4.9895	4.3457
59.2600	4.9894	4.3462
59.2800	4.9894	4.3461
59.3000	4.9895	4.3467
59.3200	4.9892	4.3462
59.3400	4.9895	4.3456
59.3600	4.9895	4.3451
59.3800	4.9892	4.3453
59.4000	4.9899	4.3457
59.4200	4.9895	4.3465
59.4400	4.9895	4.3464
59.4600	4.9890	4.3465
59.4800	4.9895	4.3464
59.5000	4.9894	4.3461
59.5200	4.9897	4.3462
59.5400	4.9892	4.3461
59.5600	4.9895	4.3456
59.5800	4.9895	4.3462
59.6000	4.9894	4.3462
59.6200	4.9895	4.3459
59.6400	4.9899	4.3461
59.6600	4.9894	4.3459
59.6800	4.9890	4.3459
59.7000	4.9894	4.3469
59.7200	4.9895	4.3467
59.7400	4.9894	4.3462
59.7600	4.9895	4.3459
59.7800	4.9894	4.3454
59.8000	4.9894	4.3461
59.8200	4.9894	4.3462
59.8400	4.9894	4.3467
59.8600	4.9895	4.3461
59.8800	4.9892	4.3465
59.9000	4.9894	4.3457
59.9200	4.9897	4.3462
59.9400	4.9897	4.3474
59.9600	4.9895	4.3465
59.9800	4.9894	4.3467
60.0000	4.9892	4.3464
60.0200	4.9894	4.3464
60.0400	4.9894	4.3467
60.0600	4.9894	4.3462
60.0800	4.9895	4.3462
60.1000	4.9895	4.3464
60.1200	4.9895	4.3462
60.1400	4.9892	4.3462
60.1600	4.9892	4.3469
60.1800	4.9897	4.3461
60.2000	4.9895	4.3451
60.2200	4.9895	4.3459
60.2400	4.9895	4.3467
60.2600	4.9894	4.3467
60.2800	4.9897	4.3459
60.3000	4.9897	4.3457
60.3200	4.9895	4.3459
60.3400	4.9895	4.3459
60.3600	4.9892	4.3461
60.3800	4.9895	4.3467
60.4000	4.9892	4.3462
60.4200	4.9899	4.3459
60.4400	4.9897	4.3462
60.4600	4.9895	4.3465
60.4800	4.9894	4.3475
60.5000	4.9895	4.3469
60.5200	4.9895	4.3465
60.5400	4.9899	4.3464
60.5600	4.9890	4.3457
60.5800	4.9894	4.3459
60.6000	4.9894	4.3457
60.6200	4.9894	4.3457
60.6400	4.9899	4.3461
60.6600	4.9894	4.3457
60.6800	4.9892	4.3459
60.7000	4.9894	4.3454
60.7200	4.9892	4.3457
60.7400	4.9895	4.3464
60.7600	4.9895	4.3457
60.7800	4.9894	4.3465
60.8000	4.9895	4.3467
60.8200	4.9892	4.3461
60.8400	4.9895	4.3464
60.8600	4.9895	4.3462
60.8800	4.9894	4.3462
60.9000	4.9899	4.3464
60.9200	4.9894	4.3461
60.9400	4.9894	4.3454
60.9600	4.9895	4.3462
60.9800	4.9897	4.3461
61.0000	4.9899	4.3457
61.0200	4.9894	4.3459
61.0400	4.9894	4.3464
61.0600	4.9895	4.3464
61.0800	4.9897	4.3459
61.1000	4.9895	4.3459
61.1200	4.9895	4.3461
61.1400	4.9894	4.3465
61.1600	4.9892	4.3449
61.1800	4.9892	4.3459
61.2000	4.9895	4.3462
61.2200	4.9897	4.3462
61.2400	4.9895	4.3469
61.2600	4.9892	4.3470
61.2800	4.9894	4.3461
61.3000	4.9899	4.3457
61.3200	4.9895	4.3464
61.3400	4.9895	4.3469
61.3600	4.9895	4.3459
61.3800	4.9892	4.3456
61.4000	4.9894	4.3456
61.4200	4.9894	4.3462
61.4400	4.9894	4.3464
61.4600	4.9895	4.3462
61.4800	4.9892	4.3459
61.5000	4.9894	4.3457
61.5200	4.9895	4.3451
61.5400	4.9892	4.3453
61.5600	4.9895	4.3461
61.5800	4.9895	4.3464
61.6000	4.9894	4.3459
61.6200	4.9897	4.3459
61.6400	4.9897	4.3461
61.6600	4.9899	4.3464
61.6800	4.9895	4.3462
61.7000	4.9889	4.3457
61.7200	4.9892	4.3457
61.7400	4.9895	4.3459
61.7600	4.9894	4.3467
61.7800	4.9894	4.3470
61.8000	4.9892	4.3469
61.8200	4.9892	4.3457
61.8400	4.9895	4.3456
61.8600	4.9895	4.3461
61.8800	4.9899	4.3457
61.9000	4.9897	4.3464
61.9200	4.9894	4.3462
61.9400	4.9894	4.3457
61.9600	4.9897	4.3462
61.9800	4.9894	4.3462
62.0000	4.9897	4.3459
62.0200	4.9895	4.3459
62.0400	4.9894	4.3465
62.0600	4.9897	4.3462
62.0800	4.9897	4.3461
62.1000	4.9895	4.3469
62.1200	4.9895	4.3465
62.1400	4.9895	4.3467
62.1600	4.9895	4.3469
62.1800	4.9895	4.3464
62.2000	4.9892	4.3462
62.2200	4.9894	4.3457
62.2400	4.9894	4.3465
62.2600	4.9895	4.3464
62.2800	4.9895	4.3465
62.3000	4.9899	4.3464
62.3200	4.9899	4.3462
62.3400	4.9899	4.3464
62.3600	4.9892	4.3467
62.3800	4.9895	4.3462
62.4000	4.9895	4.3462
62.4200	4.9894	4.3462
62.4400	4.9895	4.3464
62.4600	4.9894	4.3469
62.4800	4.9897	4.3462
62.5000	4.9897	4.3462
62.5200	4.9895	4.3451
62.5400	4.9899	4.3461
62.5600	4.9892	4.3459
62.5800	4.9894	4.3454
62.6000	4.9895	4.3454
62.6200	4.9892	4.3461
62.6400	4.9894	4.3454
62.6600	4.9895	4.3464
62.6800	4.9897	4.3457
62.7000	4.9897	4.3456
62.7200	4.9894	4.3457
62.7400	4.9894	4.3456
62.7600	4.9894	4.3464
62.7800	4.9897	4.3461
62.8000	4.9894	4.3465
62.8200	4.9894	4.3465
62.8400	4.9892	4.3459
62.8600	4.9895	4.3454
62.8800	4.9897	4.3457
62.9000	4.9894	4.3462
62.9200	4.9892	4.3464
62.9400	4.9897	4.3456
62.9600	4.9894	4.3461
62.9800	4.9894	4.3459
63.0000	4.9897	4.3459
63.0200	4.9894	4.3457
63.0400	4.9894	4.3464
63.0600	4.9895	4.3462
63.0800	4.9894	4.3457
63.1000	4.9895	4.3467
63.1200	4.9895	4.3465
63.1400	4.9894	4.3462
63.1600	4.9894	4.3459
63.1800	4.9897	4.3464
63.2000	4.9895	4.3462
63.2200	4.9894	4.3465
63.2400	4.9895	4.3465
63.2600	4.9894	4.3465
63.2800	4.9895	4.3459
63.3000	4.9894	4.3454
63.3200	4.9894	4.3461
63.3400	4.9894	4.3465
63.3600	4.9895	4.3465
63.3800	4.9895	4.3462
63.4000	4.9899	4.3467
63.4200	4.9895	4.3461
63.4400	4.9894	4.3464
63.4600	4.9892	4.3462
63.4800	4.9897	4.3459
63.5000	4.9890	4.3457
63.5200	4.9894	4.3459
63.5400	4.9894	4.3465
63.5600	4.9895	4.3464
63.5800	4.9894	4.3457
63.6000	4.9895	4.3465
63.6200	4.9895	4.3469
63.6400	4.9897	4.3462
63.6600	4.9895	4.3462
63.6800	4.9897	4.3459
63.7000	4.9892	4.3464
63.7200	4.9895	4.3461
63.7400	4.9894	4.3459
63.7600	4.9890	4.3465
63.7800	4.9897	4.3472
63.8000	4.9889	4.3457
63.8200	4.9892	4.3462
63.8400	4.9894	4.3467
63.8600	4.9899	4.3469
63.8800	4.9892	4.3459
63.9000	4.9890	4.3459
63.9200	4.9895	4.3457
63.9400	4.9894	4.3461
63.9600	4.9892	4.3461
63.9800	4.9895	4.3461
64.0000	4.9892	4.3462
64.0200	4.9894	4.3464
64.0400	4.9895	4.3462
64.0600	4.9892	4.3462
64.0800	4.9892	4.3459
64.1000	4.9892	4.3464
64.1200	4.9894	4.3467
64.1400	4.9894	4.3469
64.1600	4.9895	4.3470
64.1800	4.9895	4.3462
64.2000	4.9894	4.3462
64.2200	4.9894	4.3462
64.2400	4.9894	4.3459
64.2600	4.9894	4.3459
64.2800	4.9895	4.3462
64.3000	4.9897	4.3469
64.3200	4.9897	4.3462
64.3400	4.9894	4.3462
64.3600	4.9895	4.3467
64.3800	4.9892	4.3461
64.4000	4.9900	4.3461
64.4200	4.9895	4.3467
64.4400	4.9895	4.3464
64.4600	4.9897	4.3467
64.4800	4.9892	4.3469
64.5000	4.9892	4.3461
64.5200	4.9895	4.3451
64.5400	4.9894	4.3457
64.5600	4.9895	4.3470
64.5800	4.9897	4.3462
64.6000	4.9897	4.3454
64.6200	4.9890	4.3461
64.6400	4.9894	4.3456
64.6600	4.9895	4.3465
64.6800	4.9894	4.3465
64.7000	4.9894	4.3462
64.7200	4.9894	4.3472
64.7400	4.9897	4.3461
64.7600	4.9894	4.3456
64.7800	4.9895	4.3461
64.8000	4.9890	4.3462
64.8200	4.9894	4.3467
64.8400	4.9895	4.3464
64.8600	4.9897	4.3464
64.8800	4.9895	4.3464
64.9000	4.9897	4.3464
64.9200	4.9894	4.3461
64.9400	4.9894	4.3459
64.9600	4.9895	4.3457
64.9800	4.9895	4.3457
65.0000	4.9895	4.3461
65.0200	4.9895	4.3457
65.0400	4.9895	4.3457
65.0600	4.9897	4.3457
65.0800	4.9895	4.3464
65.1000	4.9895	4.3461
65.1200	4.9894	4.3462
65.1400	4.9894	4.3474
65.1600	4.9897	4.3467
65.1800	4.9892	4.3457
65.2000	4.9895	4.3462
65.2200	4.9892	4.3461
65.2400	4.9894	4.3462
65.2600	4.9897	4.3453
65.2800	4.9897	4.3462
65.3000	4.9894	4.3465
65.3200	4.9892	4.3461
65.3400	4.9895	4.3461
65.3600	4.9895	4.3464
65.3800	4.9895	4.3469
65.4000	4.9895	4.3464
65.4200	4.9892	4.3462
65.4400	4.9892	4.3461
65.4600	4.9894	4.3456
65.4800	4.9894	4.3462
65.5000	4.9895	4.3465
65.5200	4.9892	4.3464
65.5400	4.9890	4.3470
65.5600	4.9897	4.3469
65.5800	4.9897	4.3461
65.6000	4.9897	4.3459
65.6200	4.9894	4.3464
65.6400	4.9895	4.3465
65.6600	4.9895	4.3461
65.6800	4.9894	4.3464
65.7000	4.9892	4.3464
65.7200	4.9897	4.3464
65.7400	4.9897	4.3454
65.7600	4.9894	4.3459
65.7800	4.9892	4.3462
65.8000	4.9892	4.3457
65.8200	4.9892	4.3456
65.8400	4.9890	4.3465
65.8600	4.9895	4.3465
65.8800	4.9892	4.3456
65.9000	4.9897	4.3464
65.9200	4.9892	4.3470
65.9400	4.9894	4.3469
65.9600	4.9894	4.3459
65.9800	4.9892	4.3456
66.0000	4.9892	4.3449
66.0200	4.9894	4.3467
66.0400	4.9895	4.3465
66.0600	4.9899	4.3454
66.0800	4.9894	4.3461
66.1000	4.9897	4.3465
66.1200	4.9897	4.3462
66.1400	4.9892	4.3454
66.1600	4.9895	4.3456
66.1800	4.9894	4.3462
66.2000	4.9897	4.3462
66.2200	4.9895	4.3462
66.2400	4.9895	4.3462
66.2600	4.9897	4.3467
66.2800	4.9897	4.3467
66.3000	4.9892	4.3470
66.3200	4.9897	4.3467
66.3400	4.9895	4.3472
66.3600	4.9895	4.3467
66.3800	4.9894	4.3457
66.4000	4.9892	4.3456
66.4200	4.9895	4.3462
66.4400	4.9890	4.3462
66.4600	4.9895	4.3456
66.4800	4.9897	4.3457
66.5000	4.9895	4.3464
66.5200	4.9895	4.3459
66.5400	4.9895	4.3457
66.5600	4.9897	4.3459
66.5800	4.9894	4.3465
66.6000	4.9890	4.3467
66.6200	4.9895	4.3461
66.6400	4.9890	4.3462
66.6600	4.9892	4.3457
66.6800	4.9895	4.3457
66.7000	4.9894	4.3465
66.7200	4.9894	4.3464
66.7400	4.9894	4.3461
66.7600	4.9895	4.3457
66.7800	4.9894	4.3464
66.8000	4.9892	4.3465
66.8200	4.9895	4.3469
66.8400	4.9897	4.3461
66.8600	4.9892	4.3454
66.8800	4.9897	4.3462
66.9000	4.9894	4.3462
66.9200	4.9897	4.3464
66.9400	4.9894	4.3457
66.9600	4.9895	4.3459
66.9800	4.9895	4.3457
67.0000	4.9894	4.3457
67.0200	4.9894	4.3462
67.0400	4.9894	4.3461
67.0600	4.9894	4.3464
67.0800	4.9895	4.3461
67.1000	4.9895	4.3464
67.1200	4.9897	4.3467
67.1400	4.9895	4.3465
67.1600	4.9895	4.3462
67.1800	4.9895	4.3457
67.2000	4.9892	4.3459
67.2200	4.9894	4.3464
67.2400	4.9895	4.3462
67.2600	4.9890	4.3462
67.2800	4.9890	4.3465
67.3000	4.9894	4.3456
67.3200	4.9897	4.3456
67.3400	4.9899	4.3461
67.3600	4.9897	4.3454
67.3800	4.9894	4.3464
67.4000	4.9897	4.3461
67.4200	4.9894	4.3462
67.4400	4.9895	4.3462
67.4600	4.9892	4.3456
67.4800	4.9894	4.3451
67.5000	4.9892	4.3457
67.5200	4.9895	4.3457
67.5400	4.9899	4.3451
67.5600	4.9894	4.3461
67.5800	4.9894	4.3464
67.6000	4.9892	4.3464
67.6200	4.9895	4.3454
67.6400	4.9892	4.3457
67.6600	4.9895	4.3462
67.6800	4.9894	4.3454
67.7000	4.9892	4.3454
67.7200	4.9894	4.3459
67.7400	4.9894	4.3459
67.7600	4.9894	4.3449
67.7800	4.9895	4.3456
67.8000	4.9895	4.3462
67.8200	4.9895	4.3457
67.8400	4.9892	4.3453
67.8600	4.9897	4.3454
67.8800	4.9897	4.3461
67.9000	4.9894	4.3457
67.9200	4.9894	4.3459
67.9400	4.9895	4.3449
67.9600	4.9892	4.3451
67.9800	4.9894	4.3462
68.0000	4.9892	4.3462
68.0200	4.9895	4.3459
68.0400	4.9894	4.3459
68.0600	4.9897	4.3465
68.0800	4.9897	4.3462
68.1000	4.9895	4.3459
68.1200	4.9892	4.3451
68.1400	4.9894	4.3461
68.1600	4.9894	4.3453
68.1800	4.9895	4.3464
68.2000	4.9895	4.3454
68.2200	4.9894	4.3457
68.2400	4.9895	4.3454
68.2600	4.9894	4.3459
68.2800	4.9894	4.3459
68.3000	4.9895	4.3456
68.3200	4.9895	4.3464
68.3400	4.9897	4.3467
68.3600	4.9897	4.3456
68.3800	4.9895	4.3462
68.4000	4.9894	4.3467
68.4200	4.9895	4.3461
68.4400	4.9894	4.3459
68.4600	4.9899	4.3464
68.4800	4.9894	4.3457
68.5000	4.9897	4.3454
68.5200	4.9894	4.3461
68.5400	4.9895	4.3461
68.5600	4.9899	4.3457
68.5800	4.9895	4.3454
68.6000	4.9892	4.3459
68.6200	4.9895	4.3457
68.6400	4.9894	4.3453
68.6600	4.9895	4.3456
68.6800	4.9892	4.3461
68.7000	4.9895	4.3462
68.7200	4.9892	4.3457
68.7400	4.9895	4.3464
68.7600	4.9892	4.3464
68.7800	4.9899	4.3465
68.8000	4.9895	4.3456
68.8200	4.9892	4.3457
68.8400	4.9892	4.3465
68.8600	4.9894	4.3456
68.8800	4.9894	4.3449
68.9000	4.9897	4.3448
68.9200	4.9895	4.3457
68.9400	4.9894	4.3459
68.9600	4.9895	4.3467
68.9800	4.9894	4.3462
69.0000	4.9897	4.3462
69.0200	4.9894	4.3454
69.0400	4.9895	4.3453
69.0600	4.9895	4.3459
69.0800	4.9894	4.3461
69.1000	4.9895	4.3459
69.1200	4.9897	4.3457
69.1400	4.9894	4.3457
69.1600	4.9895	4.3459
69.1800	4.9897	4.3454
69.2000	4.9895	4.3459
69.2200	4.9894	4.3459
69.2400	4.9895	4.3453
69.2600	4.9894	4.3459
69.2800	4.9892	4.3459
69.3000	4.9895	4.3459
69.3200	4.9895	4.3457
69.3400	4.9897	4.3459
69.3600	4.9897	4.3459
69.3800	4.9895	4.3449
69.4000	4.9894	4.3446
69.4200	4.9895	4.3454
69.4400	4.9894	4.3459
69.4600	4.9892	4.3454
69.4800	4.9895	4.3459
69.5000	4.9894	4.3461
69.5200	4.9894	4.3462
69.5400	4.9895	4.3465
69.5600	4.9889	4.3456
69.5800	4.9895	4.3462
69.6000	4.9894	4.3462
69.6200	4.9897	4.3464
69.6400	4.9892	4.3464
69.6600	4.9894	4.3459
69.6800	4.9895	4.3464
69.7000	4.9894	4.3469
69.7200	4.9895	4.3461
69.7400	4.9895	4.3465
69.7600	4.9895	4.3461
69.7800	4.9890	4.3457
69.8000	4.9895	4.3453
69.8200	4.9892	4.3462
69.8400	4.9894	4.3454
69.8600	4.9895	4.3454
69.8800	4.9894	4.3459
69.9000	4.9892	4.3451
69.9200	4.9894	4.3457
69.9400	4.9895	4.3461
69.9600	4.9894	4.3459
69.9800	4.9897	4.3462
70.0000	4.9897	4.3461
70.0200	4.9894	4.3459
70.0400	4.9894	4.3456
70.0600	4.9895	4.3461
70.0800	4.9894	4.3459
70.1000	4.9895	4.3461
70.1200	4.9895	4.3465
70.1400	4.9895	4.3464
70.1600	4.9894	4.3453
70.1800	4.9895	4.3457
70.2000	4.9894	4.3461
70.2200	4.9894	4.3462
70.2400	4.9890	4.3462
70.2600	4.9895	4.3469
70.2800	4.9895	4.3459
70.3000	4.9895	4.3459
70.3200	4.9897	4.3467
70.3400	4.9894	4.3456
70.3600	4.9897	4.3456
70.3800	4.9894	4.3461
70.4000	4.9895	4.3459
70.4200	4.9895	4.3459
70.4400	4.9899	4.3465
70.4600	4.9895	4.3464
70.4800	4.9895	4.3464
70.5000	4.9895	4.3462
70.5200	4.9894	4.3459
70.5400	4.9894	4.3449
70.5600	4.9895	4.3453
70.5800	4.9895	4.3456
70.6000	4.9892	4.3457
70.6200	4.9892	4.3454
70.6400	4.9897	4.3454
70.6600	4.9892	4.3457
70.6800	4.9895	4.3461
70.7000	4.9897	4.3461
70.7200	4.9894	4.3457
70.7400	4.9895	4.3457
70.7600	4.9892	4.3456
70.7800	4.9895	4.3464
70.8000	4.9897	4.3464
70.8200	4.9894	4.3459
70.8400	4.9892	4.3457
70.8600	4.9897	4.3451
70.8800	4.9897	4.3456
70.9000	4.9899	4.3461
70.9200	4.9895	4.3459
70.9400	4.9894	4.3461
70.9600	4.9895	4.3462
70.9800	4.9895	4.3461
71.0000	4.9894	4.3462
71.0200	4.9892	4.3462
71.0400	4.9894	4.3462
71.0600	4.9894	4.3467
71.0800	4.9894	4.3462
71.1000	4.9894	4.3456
71.1200	4.9897	4.3459
71.1400	4.9894	4.3465
71.1600	4.9894	4.3467
71.1800	4.9897	4.3464
71.2000	4.9890	4.3461
71.2200	4.9897	4.3457
71.2400	4.9895	4.3462
71.2600	4.9894	4.3454
71.2800	4.9894	4.3459
71.3000	4.9892	4.3461
71.3200	4.9895	4.3459
71.3400	4.9897	4.3459
71.3600	4.9895	4.3457
71.3800	4.9894	4.3462
71.4000	4.9895	4.3462
71.4200	4.9897	4.3461
71.4400	4.9897	4.3469
71.4600	4.9897	4.3464
71.4800	4.9897	4.3459
71.5000	4.9894	4.3457
71.5200	4.9894	4.3464
71.5400	4.9895	4.3462
71.5600	4.9897	4.3459
71.5800	4.9895	4.3459
71.6000	4.9894	4.3459
71.6200	4.9897	4.3465
71.6400	4.9897	4.3464
71.6600	4.9895	4.3461
71.6800	4.9895	4.3467
71.7000	4.9897	4.3469
71.7200	4.9894	4.3467
71.7400	4.9894	4.3462
71.7600	4.9895	4.3461
71.7800	4.9897	4.3461
71.8000	4.9894	4.3469
71.8200	4.9897	4.3465
71.8400	4.9895	4.3453
71.8600	4.9894	4.3457
71.8800	4.9892	4.3457
71.9000	4.9902	4.3459
71.9200	4.9897	4.3462
71.9400	4.9890	4.3467
71.9600	4.9892	4.3464
71.9800	4.9895	4.3454
72.0000	4.9895	4.3457
72.0200	4.9892	4.3459
72.0400	4.9894	4.3456
72.0600	4.9895	4.3451
72.0800	4.9897	4.3454
72.1000	4.9895	4.3457
72.1200	4.9895	4.3465
72.1400	4.9895	4.3459
72.1600	4.9894	4.3453
72.1800	4.9894	4.3453
72.2000	4.9894	4.3456
72.2200	4.9894	4.3451
72.2400	4.9895	4.3451
72.2600	4.9894	4.3454
72.2800	4.9894	4.3462
72.3000	4.9894	4.3459
72.3200	4.9894	4.3457
72.3400	4.9897	4.3456
72.3600	4.9892	4.3454
72.3800	4.9895	4.3451
72.4000	4.9894	4.3456
72.4200	4.9892	4.3459
72.4400	4.9894	4.3446
72.4600	4.9897	4.3454
72.4800	4.9899	4.3459
72.5000	4.9892	4.3465
72.5200	4.9895	4.3462
72.5400	4.9895	4.3457
